p=2,,,,,,,
,,,,a1,0.1,MSE,3598.549784
,,,,a2,0.1,,
Date,Y,Y(t-1),Y(t-2),Predict,Err,,
8/1/1999,96.7014,97.7757,88.1204,18.58961,-78.11179,,
9/1/1999,87.4885,96.7014,97.7757,19.44771,-68.04079,,
10/1/1999,80.8647,87.4885,96.7014,18.41899,-62.44571,,
11/1/1999,82.4395,80.8647,87.4885,16.83532,-65.60418,,
12/1/1999,94.7746,82.4395,80.8647,16.33042,-78.44418,,
1/1/2000,102.4971,94.7746,82.4395,17.72141,-84.77569,,
2/1/2000,94.5218,102.4971,94.7746,19.72717,-74.79463,,
3/1/2000,88.3463,94.5218,102.4971,19.70189,-68.64441,,
4/1/2000,81.6662,88.3463,94.5218,18.28681,-63.37939,,
5/1/2000,84.7235,81.6662,88.3463,17.00125,-67.72225,,
6/1/2000,91.3293,84.7235,81.6662,16.63897,-74.69033,,
7/1/2000,96.3011,91.3293,84.7235,17.60528,-78.69582,,
8/1/2000,99.6734,96.3011,91.3293,18.76304,-80.91036,,
9/1/2000,90.9515,99.6734,96.3011,19.59745,-71.35405,,
10/1/2000,83.378,90.9515,99.6734,19.06249,-64.31551,,
11/1/2000,88.2458,83.378,90.9515,17.43295,-70.81285,,
12/1/2000,102.6901,88.2458,83.378,17.16238,-85.52772,,
1/1/2001,109.3416,102.6901,88.2458,19.09359,-90.24801,,
2/1/2001,97.3953,109.3416,102.6901,21.20317,-76.19213,,
3/1/2001,93.0564,97.3953,109.3416,20.67369,-72.38271,,
4/1/2001,83.1332,93.0564,97.3953,19.04517,-64.08803,,
5/1/2001,82.7827,83.1332,93.0564,17.61896,-65.16374,,
6/1/2001,90.6648,82.7827,83.1332,16.59159,-74.07321,,
7/1/2001,96.3283,90.6648,82.7827,17.34475,-78.98355,,
8/1/2001,99.8132,96.3283,90.6648,18.69931,-81.11389,,
9/1/2001,88.5136,99.8132,96.3283,19.61415,-68.89945,,
10/1/2001,82.9006,88.5136,99.8132,18.83268,-64.06792,,
11/1/2001,83.1461,82.9006,88.5136,17.14142,-66.00468,,
12/1/2001,93.2796,83.1461,82.9006,16.60467,-76.67493,,
1/1/2002,103.2604,93.2796,83.1461,17.64257,-85.61783,,
2/1/2002,95.4593,103.2604,93.2796,19.654,-75.8053,,
3/1/2002,93.51,95.4593,103.2604,19.87197,-73.63803,,
4/1/2002,86.0517,93.51,95.4593,18.89693,-67.15477,,
5/1/2002,85.5043,86.0517,93.51,17.95617,-67.54813,,
6/1/2002,93.4856,85.5043,86.0517,17.1556,-76.33,,
7/1/2002,102.6936,93.4856,85.5043,17.89899,-84.79461,,
8/1/2002,101.9121,102.6936,93.4856,19.61792,-82.29418,,
9/1/2002,93.5608,101.9121,102.6936,20.46057,-73.10023,,
10/1/2002,87.1293,93.5608,101.9121,19.54729,-67.58201,,
11/1/2002,88.8047,87.1293,93.5608,18.06901,-70.73569,,
